time_ns,sample,rst,start,busy,done,cycle_count,pe_active_hex,active_count,c00,c03,c30,c33
28225,2822,0,0,0,0,9,32768,1,-10,48,-37,-20
28235,2823,0,0,0,1,9,32768,1,-10,48,-37,-20
28245,2824,0,1,1,0,0,0,0,0,0,0,0
28255,2825,0,0,1,0,1,1,1,0,0,0,0
28265,2826,0,0,1,0,2,19,3,0,0,0,0
28275,2827,0,0,1,0,3,311,6,49,0,0,0
28285,2828,0,0,1,0,4,4991,10,13,0,15,0
28295,2829,0,0,1,0,5,14334,12,13,0,23,0
28305,2830,0,0,1,0,6,32748,12,13,-14,58,0
28315,2831,0,0,1,0,7,65224,10,13,28,100,-12
28325,2832,0,0,1,0,8,60544,6,13,28,100,-14
28335,2833,0,0,1,0,9,51200,3,13,28,100,-24
28345,2834,0,0,0,0,9,32768,1,13,28,100,-73
28355,2835,0,0,0,1,9,32768,1,13,28,100,-73
28365,2836,0,1,1,0,0,0,0,0,0,0,0
28375,2837,0,0,1,0,1,1,1,-5,0,0,0
28385,2838,0,0,1,0,2,19,3,35,0,0,0
28395,2839,0,0,1,0,3,311,6,39,0,0,0
28405,2840,0,0,1,0,4,4991,10,38,0,-1,0
28415,2841,0,0,1,0,5,14334,12,38,5,7,0
28425,2842,0,0,1,0,6,32748,12,38,4,19,0
28435,2843,0,0,1,0,7,65224,10,38,9,17,0
28445,2844,0,0,1,0,8,60544,6,38,9,17,1
28455,2845,0,0,1,0,9,51200,3,38,9,17,-2
28465,2846,0,0,0,0,9,32768,1,38,9,17,8
28475,2847,0,0,0,1,9,32768,1,38,9,17,8
28485,2848,0,1,1,0,0,0,0,0,0,0,0
28495,2849,0,0,1,0,1,1,1,48,0,0,0
28505,2850,0,0,1,0,2,19,3,48,0,0,0
28515,2851,0,0,1,0,3,311,6,104,0,0,0
28525,2852,0,0,1,0,4,4991,10,80,-12,32,0
28535,2853,0,0,1,0,5,14334,12,80,-12,-10,0
28545,2854,0,0,1,0,6,32748,12,80,12,4,0
28555,2855,0,0,1,0,7,65224,10,80,60,-4,-8
28565,2856,0,0,1,0,8,60544,6,80,60,-4,-29
28575,2857,0,0,1,0,9,51200,3,80,60,-4,-23
28585,2858,0,0,0,0,9,32768,1,80,60,-4,-7
28595,2859,0,0,0,1,9,32768,1,80,60,-4,-7
28605,2860,0,1,1,0,0,0,0,0,0,0,0
28615,2861,0,0,1,0,1,1,1,8,0,0,0
28625,2862,0,0,1,0,2,19,3,15,0,0,0
28635,2863,0,0,1,0,3,311,6,7,0,0,0
28645,2864,0,0,1,0,4,4991,10,-1,-8,12,0
28655,2865,0,0,1,0,5,14334,12,-1,-15,17,0
28665,2866,0,0,1,0,6,32748,12,-1,-55,23,0
28675,2867,0,0,1,0,7,65224,10,-1,-71,21,-12
28685,2868,0,0,1,0,8,60544,6,-1,-71,21,-17
28695,2869,0,0,1,0,9,51200,3,-1,-71,21,13
28705,2870,0,0,0,0,9,32768,1,-1,-71,21,9
28715,2871,0,0,0,1,9,32768,1,-1,-71,21,9
28725,2872,0,1,1,0,0,0,0,0,0,0,0
28735,2873,0,0,1,0,1,1,1,16,0,0,0
28745,2874,0,0,1,0,2,19,3,16,0,0,0
28755,2875,0,0,1,0,3,311,6,-40,0,0,0
28765,2876,0,0,1,0,4,4991,10,-88,-24,-12,0
28775,2877,0,0,1,0,5,14334,12,-88,-10,-12,0
28785,2878,0,0,1,0,6,32748,12,-88,11,-68,0
28795,2879,0,0,1,0,7,65224,10,-88,35,-104,18
28805,2880,0,0,1,0,8,60544,6,-88,35,-104,18
28815,2881,0,0,1,0,9,51200,3,-88,35,-104,39
28825,2882,0,0,0,0,9,32768,1,-88,35,-104,57
28835,2883,0,0,0,1,9,32768,1,-88,35,-104,57
28845,2884,0,1,1,0,0,0,0,0,0,0,0
28855,2885,0,0,1,0,1,1,1,3,0,0,0
28865,2886,0,0,1,0,2,19,3,-29,0,0,0
28875,2887,0,0,1,0,3,311,6,-37,0,0,0
28885,2888,0,0,1,0,4,4991,10,-58,-6,21,0
28895,2889,0,0,1,0,5,14334,12,-58,-30,37,0
28905,2890,0,0,1,0,6,32748,12,-58,-18,61,0
28915,2891,0,0,1,0,7,65224,10,-58,3,26,-42
28925,2892,0,0,1,0,8,60544,6,-58,3,26,-30
28935,2893,0,0,1,0,9,51200,3,-58,3,26,-66
28945,2894,0,0,0,0,9,32768,1,-58,3,26,-31
28955,2895,0,0,0,1,9,32768,1,-58,3,26,-31
28965,2896,0,1,1,0,0,0,0,0,0,0,0
28975,2897,0,0,1,0,1,1,1,18,0,0,0
28985,2898,0,0,1,0,2,19,3,10,0,0,0
28995,2899,0,0,1,0,3,311,6,5,0,0,0
29005,2900,0,0,1,0,4,4991,10,8,36,6,0
29015,2901,0,0,1,0,5,14334,12,8,4,16,0
29025,2902,0,0,1,0,6,32748,12,8,-36,16,0
29035,2903,0,0,1,0,7,65224,10,8,-57,20,12
29045,2904,0,0,1,0,8,60544,6,8,-57,20,52
29055,2905,0,0,1,0,9,51200,3,8,-57,20,52
29065,2906,0,0,0,0,9,32768,1,8,-57,20,24
29075,2907,0,0,0,1,9,32768,1,8,-57,20,24
29085,2908,0,1,1,0,0,0,0,0,0,0,0
29095,2909,0,0,1,0,1,1,1,12,0,0,0
29105,2910,0,0,1,0,2,19,3,-24,0,0,0
29115,2911,0,0,1,0,3,311,6,0,0,0,0
29125,2912,0,0,1,0,4,4991,10,-12,24,-24,0
29135,2913,0,0,1,0,5,14334,12,-12,60,18,0
29145,2914,0,0,1,0,6,32748,12,-12,80,-24,0
29155,2915,0,0,1,0,7,65224,10,-12,88,-72,-48
29165,2916,0,0,1,0,8,60544,6,-12,88,-72,-90
29175,2917,0,0,1,0,9,51200,3,-12,88,-72,-125
29185,2918,0,0,0,0,9,32768,1,-12,88,-72,-93
29195,2919,0,0,0,1,9,32768,1,-12,88,-72,-93
29205,2920,0,1,1,0,0,0,0,0,0,0,0
29215,2921,0,0,1,0,1,1,1,21,0,0,0
29225,2922,0,0,1,0,2,19,3,-14,0,0,0
29235,2923,0,0,1,0,3,311,6,-13,0,0,0
29245,2924,0,0,1,0,4,4991,10,-20,-24,-7,0
29255,2925,0,0,1,0,5,14334,12,-20,6,-56,0
29265,2926,0,0,1,0,6,32748,12,-20,12,-56,0
29275,2927,0,0,1,0,7,65224,10,-20,10,-21,8
29285,2928,0,0,1,0,8,60544,6,-20,10,-21,50
29295,2929,0,0,1,0,9,51200,3,-20,10,-21,50
29305,2930,0,0,0,0,9,32768,1,-20,10,-21,60
29315,2931,0,0,0,1,9,32768,1,-20,10,-21,60
29325,2932,0,1,1,0,0,0,0,0,0,0,0
29335,2933,0,0,1,0,1,1,1,21,0,0,0
29345,2934,0,0,1,0,2,19,3,27,0,0,0
29355,2935,0,0,1,0,3,311,6,35,0,0,0
29365,2936,0,0,1,0,4,4991,10,71,28,18,0
29375,2937,0,0,1,0,5,14334,12,71,34,17,0
29385,2938,0,0,1,0,6,32748,12,71,42,9,0
29395,2939,0,0,1,0,7,65224,10,71,66,-39,24
29405,2940,0,0,1,0,8,60544,6,71,66,-39,23
29415,2941,0,0,1,0,9,51200,3,71,66,-39,15
29425,2942,0,0,0,0,9,32768,1,71,66,-39,-17
29435,2943,0,0,0,1,9,32768,1,71,66,-39,-17
29445,2944,0,1,1,0,0,0,0,0,0,0,0
29455,2945,0,0,1,0,1,1,1,-8,0,0,0
29465,2946,0,0,1,0,2,19,3,4,0,0,0
29475,2947,0,0,1,0,3,311,6,-38,0,0,0
29485,2948,0,0,1,0,4,4991,10,-38,-8,12,0
29495,2949,0,0,1,0,5,14334,12,-38,16,-4,0
29505,2950,0,0,1,0,6,32748,12,-38,44,-10,0
29515,2951,0,0,1,0,7,65224,10,-38,44,-10,12
29525,2952,0,0,1,0,8,60544,6,-38,44,-10,-20
29535,2953,0,0,1,0,9,51200,3,-38,44,-10,-16
29545,2954,0,0,0,0,9,32768,1,-38,44,-10,-16
29555,2955,0,0,0,1,9,32768,1,-38,44,-10,-16
29565,2956,0,1,1,0,0,0,0,0,0,0,0
29575,2957,0,0,1,0,1,1,1,0,0,0,0
29585,2958,0,0,1,0,2,19,3,-6,0,0,0
29595,2959,0,0,1,0,3,311,6,0,0,0,0
29605,2960,0,0,1,0,4,4991,10,-32,0,3,0
29615,2961,0,0,1,0,5,14334,12,-32,-36,-4,0
29625,2962,0,0,1,0,6,32748,12,-32,-39,-4,0
29635,2963,0,0,1,0,7,65224,10,-32,-35,20,6
29645,2964,0,0,1,0,8,60544,6,-32,-35,20,-36
29655,2965,0,0,1,0,9,51200,3,-32,-35,20,-36
29665,2966,0,0,0,0,9,32768,1,-32,-35,20,-39
29675,2967,0,0,0,1,9,32768,1,-32,-35,20,-39
29685,2968,0,1,1,0,0,0,0,0,0,0,0
29695,2969,0,0,1,0,1,1,1,-6,0,0,0
29705,2970,0,0,1,0,2,19,3,24,0,0,0
29715,2971,0,0,1,0,3,311,6,66,0,0,0
29725,2972,0,0,1,0,4,4991,10,46,-6,-12,0
29735,2973,0,0,1,0,5,14334,12,46,34,-42,0
29745,2974,0,0,1,0,6,32748,12,46,-2,-35,0
29755,2975,0,0,1,0,7,65224,10,46,28,-67,-12
29765,2976,0,0,1,0,8,60544,6,46,28,-67,-52
29775,2977,0,0,1,0,9,51200,3,46,28,-67,-58
29785,2978,0,0,0,0,9,32768,1,46,28,-67,-10
29795,2979,0,0,0,1,9,32768,1,46,28,-67,-10
29805,2980,0,1,1,0,0,0,0,0,0,0,0
29815,2981,0,0,1,0,1,1,1,0,0,0,0
29825,2982,0,0,1,0,2,19,3,-14,0,0,0
29835,2983,0,0,1,0,3,311,6,-14,0,0,0
29845,2984,0,0,1,0,4,4991,10,-6,0,30,0
29855,2985,0,0,1,0,5,14334,12,-6,7,26,0
29865,2986,0,0,1,0,6,32748,12,-6,-25,26,0
29875,2987,0,0,1,0,7,65224,10,-6,-15,30,-10
29885,2988,0,0,1,0,8,60544,6,-6,-15,30,-8
29895,2989,0,0,1,0,9,51200,3,-6,-15,30,-40
29905,2990,0,0,0,0,9,32768,1,-6,-15,30,-35
29915,2991,0,0,0,1,9,32768,1,-6,-15,30,-35
29925,2992,0,1,1,0,0,0,0,0,0,0,0
29935,2993,0,0,1,0,1,1,1,-32,0,0,0
29945,2994,0,0,1,0,2,19,3,-28,0,0,0
29955,2995,0,0,1,0,3,311,6,-36,0,0,0
29965,2996,0,0,1,0,4,4991,10,20,-32,4,0
29975,2997,0,0,1,0,5,14334,12,20,-48,16,0
29985,2998,0,0,1,0,6,32748,12,20,-40,16,0
29995,2999,0,0,1,0,7,65224,10,20,-96,23,4
30005,3000,0,0,1,0,8,60544,6,20,-96,23,-44
30015,3001,0,0,1,0,9,51200,3,20,-96,23,-44
30025,3002,0,0,0,0,9,32768,1,20,-96,23,-51
30035,3003,0,0,0,1,9,32768,1,20,-96,23,-51
30045,3004,0,1,1,0,0,0,0,0,0,0,0
30055,3005,0,0,1,0,1,1,1,0,0,0,0
30065,3006,0,0,1,0,2,19,3,-6,0,0,0
30075,3007,0,0,1,0,3,311,6,-11,0,0,0
30085,3008,0,0,1,0,4,4991,10,10,56,0,0
30095,3009,0,0,1,0,5,14334,12,10,92,-1,0
30105,3010,0,0,1,0,6,32748,12,10,94,-11,0
30115,3011,0,0,1,0,7,65224,10,10,45,-17,-7
30125,3012,0,0,1,0,8,60544,6,10,45,-17,-1
30135,3013,0,0,1,0,9,51200,3,10,45,-17,3
30145,3014,0,0,0,0,9,32768,1,10,45,-17,17
30155,3015,0,0,0,1,9,32768,1,10,45,-17,17
30165,3016,0,1,1,0,0,0,0,0,0,0,0
30175,3017,0,0,1,0,1,1,1,8,0,0,0
30185,3018,0,0,1,0,2,19,3,14,0,0,0
30195,3019,0,0,1,0,3,311,6,29,0,0,0
30205,3020,0,0,1,0,4,4991,10,45,0,-1,0
30215,3021,0,0,1,0,5,14334,12,45,-8,35,0
30225,3022,0,0,1,0,6,32748,12,45,7,65,0
30235,3023,0,0,1,0,7,65224,10,45,63,77,0
30245,3024,0,0,1,0,8,60544,6,45,63,77,-48
30255,3025,0,0,1,0,9,51200,3,45,63,77,-18
30265,3026,0,0,0,0,9,32768,1,45,63,77,24
30275,3027,0,0,0,1,9,32768,1,45,63,77,24
30285,3028,0,1,1,0,0,0,0,0,0,0,0
30295,3029,0,0,1,0,1,1,1,25,0,0,0
30305,3030,0,0,1,0,2,19,3,13,0,0,0
30315,3031,0,0,1,0,3,311,6,16,0,0,0
30325,3032,0,0,1,0,4,4991,10,48,-5,15,0
30335,3033,0,0,1,0,5,14334,12,48,9,-27,0
30345,3034,0,0,1,0,6,32748,12,48,13,-24,0
30355,3035,0,0,1,0,7,65224,10,48,45,-4,-3
30365,3036,0,0,1,0,8,60544,6,48,45,-4,46
30375,3037,0,0,1,0,9,51200,3,48,45,-4,50
30385,3038,0,0,0,0,9,32768,1,48,45,-4,70
30395,3039,0,0,0,1,9,32768,1,48,45,-4,70
30405,3040,0,1,1,0,0,0,0,0,0,0,0
30415,3041,0,0,1,0,1,1,1,10,0,0,0
30425,3042,0,0,1,0,2,19,3,8,0,0,0
30435,3043,0,0,1,0,3,311,6,-4,0,0,0
30445,3044,0,0,1,0,4,4991,10,2,12,-5,0
30455,3045,0,0,1,0,5,14334,12,2,14,-1,0
30465,3046,0,0,1,0,6,32748,12,2,-18,2,0
30475,3047,0,0,1,0,7,65224,10,2,-36,10,-6
30485,3048,0,0,1,0,8,60544,6,2,-36,10,-10
30495,3049,0,0,1,0,9,51200,3,2,-36,10,-2
30505,3050,0,0,0,0,9,32768,1,2,-36,10,-26
30515,3051,0,0,0,1,9,32768,1,2,-36,10,-26
30525,3052,0,1,1,0,0,0,0,0,0,0,0
30535,3053,0,0,1,0,1,1,1,-24,0,0,0
30545,3054,0,0,1,0,2,19,3,-8,0,0,0
30555,3055,0,0,1,0,3,311,6,-23,0,0,0
30565,3056,0,0,1,0,4,4991,10,1,24,12,0
30575,3057,0,0,1,0,5,14334,12,1,34,36,0
30585,3058,0,0,1,0,6,32748,12,1,54,48,0
30595,3059,0,0,1,0,7,65224,10,1,70,45,-12
30605,3060,0,0,1,0,8,60544,6,1,70,45,3
30615,3061,0,0,1,0,9,51200,3,1,70,45,-13
30625,3062,0,0,0,0,9,32768,1,1,70,45,-15
30635,3063,0,0,0,1,9,32768,1,1,70,45,-15
30645,3064,0,1,1,0,0,0,0,0,0,0,0
30655,3065,0,0,1,0,1,1,1,0,0,0,0
30665,3066,0,0,1,0,2,19,3,-9,0,0,0
30675,3067,0,0,1,0,3,311,6,-37,0,0,0
30685,3068,0,0,1,0,4,4991,10,-37,0,-7,0
30695,3069,0,0,1,0,5,14334,12,-37,-15,-28,0
30705,3070,0,0,1,0,6,32748,12,-37,-50,-20,0
30715,3071,0,0,1,0,7,65224,10,-37,-30,-20,0
30725,3072,0,0,1,0,8,60544,6,-37,-30,-20,-35
30735,3073,0,0,1,0,9,51200,3,-37,-30,-20,-25
30745,3074,0,0,0,0,9,32768,1,-37,-30,-20,-60
30755,3075,0,0,0,1,9,32768,1,-37,-30,-20,-60
30765,3076,0,1,1,0,0,0,0,0,0,0,0
30775,3077,0,0,1,0,1,1,1,7,0,0,0
30785,3078,0,0,1,0,2,19,3,-17,0,0,0
30795,3079,0,0,1,0,3,311,6,-59,0,0,0
30805,3080,0,0,1,0,4,4991,10,-59,-6,7,0
30815,3081,0,0,1,0,5,14334,12,-59,3,-1,0
30825,3082,0,0,1,0,6,32748,12,-59,-32,23,0
30835,3083,0,0,1,0,7,65224,10,-59,-32,-33,-6
30845,3084,0,0,1,0,8,60544,6,-59,-32,-33,-3
30855,3085,0,0,1,0,9,51200,3,-59,-32,-33,17
30865,3086,0,0,0,0,9,32768,1,-59,-32,-33,33
30875,3087,0,0,0,1,9,32768,1,-59,-32,-33,33
30885,3088,0,1,1,0,0,0,0,0,0,0,0
30895,3089,0,0,1,0,1,1,1,-24,0,0,0
30905,3090,0,0,1,0,2,19,3,-16,0,0,0
30915,3091,0,0,1,0,3,311,6,-40,0,0,0
30925,3092,0,0,1,0,4,4991,10,-75,-24,-12,0
30935,3093,0,0,1,0,5,14334,12,-75,-16,-52,0
30945,3094,0,0,1,0,6,32748,12,-75,-40,-67,0
30955,3095,0,0,1,0,7,65224,10,-75,-75,-102,-12
30965,3096,0,0,1,0,8,60544,6,-75,-75,-102,-52
30975,3097,0,0,1,0,9,51200,3,-75,-75,-102,-67
30985,3098,0,0,0,0,9,32768,1,-75,-75,-102,-102
30995,3099,0,0,0,1,9,32768,1,-75,-75,-102,-102
31005,3100,0,1,1,0,0,0,0,0,0,0,0
31015,3101,0,0,1,0,1,1,1,5,0,0,0
31025,3102,0,0,1,0,2,19,3,9,0,0,0
31035,3103,0,0,1,0,3,311,6,57,0,0,0
31045,3104,0,0,1,0,4,4991,10,57,-5,4,0
31055,3105,0,0,1,0,5,14334,12,57,-7,-12,0
31065,3106,0,0,1,0,6,32748,12,57,-7,-4,0
31075,3107,0,0,1,0,7,65224,10,57,-7,17,-4
31085,3108,0,0,1,0,8,60544,6,57,-7,17,4
31095,3109,0,0,1,0,9,51200,3,57,-7,17,4
31105,3110,0,0,0,0,9,32768,1,57,-7,17,-11
31115,3111,0,0,0,1,9,32768,1,57,-7,17,-11
31125,3112,0,1,1,0,0,0,0,0,0,0,0
31135,3113,0,0,1,0,1,1,1,-14,0,0,0
31145,3114,0,0,1,0,2,19,3,-6,0,0,0
31155,3115,0,0,1,0,3,311,6,-6,0,0,0
31165,3116,0,0,1,0,4,4991,10,-6,7,-10,0
31175,3117,0,0,1,0,5,14334,12,-6,-49,-10,0
31185,3118,0,0,1,0,6,32748,12,-6,-49,20,0
31195,3119,0,0,1,0,7,65224,10,-6,-49,12,5
31205,3120,0,0,1,0,8,60544,6,-6,-49,12,5
31215,3121,0,0,1,0,9,51200,3,-6,-49,12,30
31225,3122,0,0,0,0,9,32768,1,-6,-49,12,37
31235,3123,0,0,0,1,9,32768,1,-6,-49,12,37
31245,3124,0,1,1,0,0,0,0,0,0,0,0
31255,3125,0,0,1,0,1,1,1,-3,0,0,0
31265,3126,0,0,1,0,2,19,3,-3,0,0,0
31275,3127,0,0,1,0,3,311,6,-3,0,0,0
31285,3128,0,0,1,0,4,4991,10,-39,-3,1,0
31295,3129,0,0,1,0,5,14334,12,-39,-15,1,0
31305,3130,0,0,1,0,6,32748,12,-39,-15,-55,0
31315,3131,0,0,1,0,7,65224,10,-39,-9,-91,1
31325,3132,0,0,1,0,8,60544,6,-39,-9,-91,-27
31335,3133,0,0,1,0,9,51200,3,-39,-9,-91,29
31345,3134,0,0,0,0,9,32768,1,-39,-9,-91,35
31355,3135,0,0,0,1,9,32768,1,-39,-9,-91,35
31365,3136,0,1,1,0,0,0,0,0,0,0,0
31375,3137,0,0,1,0,1,1,1,-48,0,0,0
31385,3138,0,0,1,0,2,19,3,-96,0,0,0
31395,3139,0,0,1,0,3,311,6,-80,0,0,0
31405,3140,0,0,1,0,4,4991,10,-101,48,16,0
31415,3141,0,0,1,0,5,14334,12,-101,66,40,0
31425,3142,0,0,1,0,6,32748,12,-101,70,24,0
31435,3143,0,0,1,0,7,65224,10,-101,76,73,-16
31445,3144,0,0,1,0,8,60544,6,-101,76,73,-25
31455,3145,0,0,1,0,9,51200,3,-101,76,73,-29
31465,3146,0,0,0,0,9,32768,1,-101,76,73,-43
31475,3147,0,0,0,1,9,32768,1,-101,76,73,-43
31485,3148,0,1,1,0,0,0,0,0,0,0,0
31495,3149,0,0,1,0,1,1,1,18,0,0,0
31505,3150,0,0,1,0,2,19,3,18,0,0,0
31515,3151,0,0,1,0,3,311,6,15,0,0,0
31525,3152,0,0,1,0,4,4991,10,36,-18,-12,0
31535,3153,0,0,1,0,5,14334,12,36,-53,-12,0
31545,3154,0,0,1,0,6,32748,12,36,-38,-15,0
31555,3155,0,0,1,0,7,65224,10,36,-80,-30,12
31565,3156,0,0,1,0,8,60544,6,36,-80,-30,-13
31575,3157,0,0,1,0,9,51200,3,36,-80,-30,2
31585,3158,0,0,0,0,9,32768,1,36,-80,-30,32
31595,3159,0,0,0,1,9,32768,1,36,-80,-30,32
31605,3160,0,1,1,0,0,0,0,0,0,0,0
31615,3161,0,0,1,0,1,1,1,3,0,0,0
31625,3162,0,0,1,0,2,19,3,2,0,0,0
31635,3163,0,0,1,0,3,311,6,26,0,0,0
31645,3164,0,0,1,0,4,4991,10,10,-5,-21,0
31655,3165,0,0,1,0,5,14334,12,10,-1,-18,0
31665,3166,0,0,1,0,6,32748,12,10,-13,-10,0
31675,3167,0,0,1,0,7,65224,10,10,-5,38,35
31685,3168,0,0,1,0,8,60544,6,10,-5,38,23
31695,3169,0,0,1,0,9,51200,3,10,-5,38,19
31705,3170,0,0,0,0,9,32768,1,10,-5,38,-5
31715,3171,0,0,0,1,9,32768,1,10,-5,38,-5
31725,3172,0,1,1,0,0,0,0,0,0,0,0
31735,3173,0,0,1,0,1,1,1,-24,0,0,0
31745,3174,0,0,1,0,2,19,3,40,0,0,0
31755,3175,0,0,1,0,3,311,6,56,0,0,0
31765,3176,0,0,1,0,4,4991,10,60,-12,20,0
31775,3177,0,0,1,0,5,14334,12,60,-20,-28,0
31785,3178,0,0,1,0,6,32748,12,60,0,-48,0
31795,3179,0,0,1,0,7,65224,10,60,2,-16,10
31805,3180,0,0,1,0,8,60544,6,60,2,-16,16
31815,3181,0,0,1,0,9,51200,3,60,2,-16,-9
31825,3182,0,0,0,0,9,32768,1,60,2,-16,7
31835,3183,0,0,0,1,9,32768,1,60,2,-16,7
31845,3184,0,1,1,0,0,0,0,0,0,0,0
31855,3185,0,0,1,0,1,1,1,0,0,0,0
31865,3186,0,0,1,0,2,19,3,-16,0,0,0
31875,3187,0,0,1,0,3,311,6,-18,0,0,0
31885,3188,0,0,1,0,4,4991,10,-42,18,0,0
31895,3189,0,0,1,0,5,14334,12,-42,8,-64,0
31905,3190,0,0,1,0,6,32748,12,-42,10,-69,0
31915,3191,0,0,1,0,7,65224,10,-42,7,-85,12
31925,3192,0,0,1,0,8,60544,6,-42,7,-85,-28
31935,3193,0,0,1,0,9,51200,3,-42,7,-85,-23
31945,3194,0,0,0,0,9,32768,1,-42,7,-85,-25
31955,3195,0,0,0,1,9,32768,1,-42,7,-85,-25
31965,3196,0,1,1,0,0,0,0,0,0,0,0
31975,3197,0,0,1,0,1,1,1,-5,0,0,0
31985,3198,0,0,1,0,2,19,3,-13,0,0,0
31995,3199,0,0,1,0,3,311,6,-34,0,0,0
32005,3200,0,0,1,0,4,4991,10,-39,4,-15,0
32015,3201,0,0,1,0,5,14334,12,-39,20,-20,0
32025,3202,0,0,1,0,6,32748,12,-39,6,-38,0
32035,3203,0,0,1,0,7,65224,10,-39,5,-13,12
32045,3204,0,0,1,0,8,60544,6,-39,5,-13,22
32055,3205,0,0,1,0,9,51200,3,-39,5,-13,10
32065,3206,0,0,0,0,9,32768,1,-39,5,-13,15
32075,3207,0,0,0,1,9,32768,1,-39,5,-13,15
32085,3208,0,1,1,0,0,0,0,0,0,0,0
32095,3209,0,0,1,0,1,1,1,42,0,0,0
32105,3210,0,0,1,0,2,19,3,78,0,0,0
32115,3211,0,0,1,0,3,311,6,78,0,0,0
32125,3212,0,0,1,0,4,4991,10,94,-28,-36,0
32135,3213,0,0,1,0,5,14334,12,94,-22,-84,0
32145,3214,0,0,1,0,6,32748,12,94,26,-84,0
32155,3215,0,0,1,0,7,65224,10,94,58,-88,24
32165,3216,0,0,1,0,8,60544,6,94,58,-88,16
32175,3217,0,0,1,0,9,51200,3,94,58,-88,16
32185,3218,0,0,0,0,9,32768,1,94,58,-88,8
32195,3219,0,0,0,1,9,32768,1,94,58,-88,8
32205,3220,0,1,1,0,0,0,0,0,0,0,0
32215,3221,0,0,1,0,1,1,1,-64,0,0,0
32225,3222,0,0,1,0,2,19,3,-88,0,0,0
32235,3223,0,0,1,0,3,311,6,-78,0,0,0
32245,3224,0,0,1,0,4,4991,10,-62,-24,48,0
32255,3225,0,0,1,0,5,14334,12,-62,24,80,0
32265,3226,0,0,1,0,6,32748,12,-62,34,68,0
32275,3227,0,0,1,0,7,65224,10,-62,50,92,18
32285,3228,0,0,1,0,8,60544,6,-62,50,92,-46
32295,3229,0,0,1,0,9,51200,3,-62,50,92,-58
32305,3230,0,0,0,0,9,32768,1,-62,50,92,-34
32315,3231,0,0,0,1,9,32768,1,-62,50,92,-34
32325,3232,0,1,1,0,0,0,0,0,0,0,0
32335,3233,0,0,1,0,1,1,1,24,0,0,0
32345,3234,0,0,1,0,2,19,3,45,0,0,0
32355,3235,0,0,1,0,3,311,6,49,0,0,0
32365,3236,0,0,1,0,4,4991,10,47,-40,15,0
32375,3237,0,0,1,0,5,14334,12,47,-55,-27,0
32385,3238,0,0,1,0,6,32748,12,47,-55,-59,0
32395,3239,0,0,1,0,7,65224,10,47,-53,-57,-25
32405,3240,0,0,1,0,8,60544,6,47,-53,-57,5
32415,3241,0,0,1,0,9,51200,3,47,-53,-57,5
32425,3242,0,0,0,0,9,32768,1,47,-53,-57,3
32435,3243,0,0,0,1,9,32768,1,47,-53,-57,3
32445,3244,0,1,1,0,0,0,0,0,0,0,0
32455,3245,0,0,1,0,1,1,1,10,0,0,0
32465,3246,0,0,1,0,2,19,3,30,0,0,0
32475,3247,0,0,1,0,3,311,6,22,0,0,0
32485,3248,0,0,1,0,4,4991,10,28,-35,14,0
32495,3249,0,0,1,0,5,14334,12,28,-63,54,0
32505,3250,0,0,1,0,6,32748,12,28,-64,86,0
32515,3251,0,0,1,0,7,65224,10,28,-46,98,-49
32525,3252,0,0,1,0,8,60544,6,28,-46,98,-105
32535,3253,0,0,1,0,9,51200,3,28,-46,98,-101
32545,3254,0,0,0,0,9,32768,1,28,-46,98,-65
32555,3255,0,0,0,1,9,32768,1,28,-46,98,-65
32565,3256,0,1,1,0,0,0,0,0,0,0,0
32575,3257,0,0,1,0,1,1,1,-40,0,0,0
32585,3258,0,0,1,0,2,19,3,-43,0,0,0
32595,3259,0,0,1,0,3,311,6,-43,0,0,0
32605,3260,0,0,1,0,4,4991,10,-8,30,40,0
32615,3261,0,0,1,0,5,14334,12,-8,42,38,0
32625,3262,0,0,1,0,6,32748,12,-8,42,66,0
32635,3263,0,0,1,0,7,65224,10,-8,7,61,-30
32645,3264,0,0,1,0,8,60544,6,-8,7,61,-22
32655,3265,0,0,1,0,9,51200,3,-8,7,61,-6
32665,3266,0,0,0,0,9,32768,1,-8,7,61,-1
32675,3267,0,0,0,1,9,32768,1,-8,7,61,-1
32685,3268,0,1,1,0,0,0,0,0,0,0,0
32695,3269,0,0,1,0,1,1,1,-9,0,0,0
32705,3270,0,0,1,0,2,19,3,-14,0,0,0
32715,3271,0,0,1,0,3,311,6,-14,0,0,0
32725,3272,0,0,1,0,4,4991,10,-14,21,3,0
32735,3273,0,0,1,0,5,14334,12,-14,25,43,0
32745,3274,0,0,1,0,6,32748,12,-14,35,43,0
32755,3275,0,0,1,0,7,65224,10,-14,35,23,-7
32765,3276,0,0,1,0,8,60544,6,-14,35,23,-39
32775,3277,0,0,1,0,9,51200,3,-14,35,23,-59
32785,3278,0,0,0,0,9,32768,1,-14,35,23,-47
32795,3279,0,0,0,1,9,32768,1,-14,35,23,-47
32805,3280,0,1,1,0,0,0,0,0,0,0,0
32815,3281,0,0,1,0,1,1,1,40,0,0,0
32825,3282,0,0,1,0,2,19,3,32,0,0,0
32835,3283,0,0,1,0,3,311,6,56,0,0,0
32845,3284,0,0,1,0,4,4991,10,112,-32,0,0
32855,3285,0,0,1,0,5,14334,12,112,-32,-8,0
32865,3286,0,0,1,0,6,32748,12,112,8,-26,0
